time,x_diff,y_diff,theta_diff,x_ackermann,y_ackermann,theta_ackermann
0.270000,0.280000,0.000000,0.000000,0.280000,0.000000,0.000000
0.280000,0.290000,0.000000,0.000000,0.290000,0.000000,0.000000
0.290000,0.300000,0.000000,0.000000,0.300000,0.000000,0.000000
0.300000,0.310000,0.000000,0.000000,0.310000,0.000000,0.000000
0.310000,0.320000,0.000000,0.000000,0.320000,0.000000,0.000000
0.320000,0.330000,0.000000,0.000000,0.330000,0.000000,0.000000
0.330000,0.340000,0.000000,0.000000,0.340000,0.000000,0.000000
0.340000,0.350000,0.000000,0.000000,0.350000,0.000000,0.000000
0.350000,0.360000,0.000000,0.000000,0.360000,0.000000,0.000000
0.360000,0.370000,0.000000,0.000000,0.370000,0.000000,0.000000
0.370000,0.380000,0.000000,0.000000,0.380000,0.000000,0.000000
0.380000,0.390000,0.000000,0.000000,0.390000,0.000000,0.000000
0.390000,0.400000,0.000000,0.000000,0.400000,0.000000,0.000000
0.400000,0.410000,0.000000,0.000000,0.410000,0.000000,0.000000
0.410000,0.420000,0.000000,0.000000,0.420000,0.000000,0.000000
0.420000,0.430000,0.000000,0.000000,0.430000,0.000000,0.000000
0.430000,0.440000,0.000000,0.000000,0.440000,0.000000,0.000000
0.440000,0.450000,0.000000,0.000000,0.450000,0.000000,0.000000
0.450000,0.460000,0.000000,0.000000,0.460000,0.000000,0.000000
0.460000,0.470000,0.000000,0.000000,0.470000,0.000000,0.000000
0.470000,0.480000,0.000000,0.000000,0.480000,0.000000,0.000000
0.480000,0.490000,0.000000,0.000000,0.490000,0.000000,0.000000
0.490000,0.500000,0.000000,0.000000,0.500000,0.000000,0.000000
0.500000,0.510000,0.000000,0.000000,0.510000,0.000000,0.000000
0.510000,0.520000,0.000000,0.000000,0.520000,0.000000,0.000000
0.520000,0.530000,0.000000,0.000000,0.530000,0.000000,0.000000
0.530000,0.540000,0.000000,0.000000,0.540000,0.000000,0.000000
0.540000,0.550000,0.000000,0.000000,0.550000,0.000000,0.000000
0.550000,0.560000,0.000000,0.000000,0.560000,0.000000,0.000000
0.560000,0.570000,0.000000,0.000000,0.570000,0.000000,0.000000
0.570000,0.580000,0.000000,0.000000,0.580000,0.000000,0.000000
0.580000,0.590000,0.000000,0.000000,0.590000,0.000000,0.000000
0.590000,0.600000,0.000000,0.000000,0.600000,0.000000,0.000000
0.600000,0.610000,0.000000,0.000000,0.610000,0.000000,0.000000
0.610000,0.620000,0.000000,0.000000,0.620000,0.000000,0.000000
0.620000,0.630000,0.000000,0.000000,0.630000,0.000000,0.000000
0.630000,0.640000,0.000000,0.000000,0.640000,0.000000,0.000000
0.640000,0.650000,0.000000,0.000000,0.650000,0.000000,0.000000
0.650000,0.660000,0.000000,0.000000,0.660000,0.000000,0.000000
0.660000,0.670000,0.000000,0.000000,0.670000,0.000000,0.000000
0.670000,0.680000,0.000000,0.000000,0.680000,0.000000,0.000000
0.680000,0.690000,0.000000,0.000000,0.690000,0.000000,0.000000
0.690000,0.700000,0.000000,0.000000,0.700000,0.000000,0.000000
0.700000,0.710000,0.000000,0.000000,0.710000,0.000000,0.000000
0.710000,0.720000,0.000000,0.000000,0.720000,0.000000,0.000000
0.720000,0.730000,0.000000,0.000000,0.730000,0.000000,0.000000
0.730000,0.740000,0.000000,0.000000,0.740000,0.000000,0.000000
0.740000,0.750000,0.000000,0.000000,0.750000,0.000000,0.000000
0.750000,0.760000,0.000000,0.000000,0.760000,0.000000,0.000000
0.760000,0.770000,0.000000,0.000000,0.770000,0.000000,0.000000
0.770000,0.780000,0.000000,0.000000,0.780000,0.000000,0.000000
0.780000,0.790000,0.000000,0.000000,0.790000,0.000000,0.000000
0.790000,0.800000,0.000000,0.000000,0.800000,0.000000,0.000000
0.800000,0.810000,0.000000,0.000000,0.810000,0.000000,0.000000
0.810000,0.820000,0.000000,0.000000,0.820000,0.000000,0.000000
0.820000,0.830000,0.000000,0.000000,0.830000,0.000000,0.000000
0.830000,0.840000,0.000000,0.000000,0.840000,0.000000,0.000000
0.840000,0.850000,0.000000,0.000000,0.850000,0.000000,0.000000
0.850000,0.860000,0.000000,0.000000,0.860000,0.000000,0.000000
0.860000,0.870000,0.000000,0.000000,0.870000,0.000000,0.000000
0.870000,0.880000,0.000000,0.000000,0.880000,0.000000,0.000000
0.880000,0.890000,0.000000,0.000000,0.890000,0.000000,0.000000
0.890000,0.900000,0.000000,0.000000,0.900000,0.000000,0.000000
0.900000,0.910000,0.000000,0.000000,0.910000,0.000000,0.000000
0.910000,0.920000,0.000000,0.000000,0.920000,0.000000,0.000000
0.920000,0.930000,0.000000,0.000000,0.930000,0.000000,0.000000
0.930000,0.940000,0.000000,0.000000,0.940000,0.000000,0.000000
0.940000,0.950000,0.000000,0.000000,0.950000,0.000000,0.000000
0.950000,0.960000,0.000000,0.000000,0.960000,0.000000,0.000000
0.960000,0.970000,0.000000,0.000000,0.970000,0.000000,0.000000
0.970000,0.980000,0.000000,0.000000,0.980000,0.000000,0.000000
0.980000,0.990000,0.000000,0.000000,0.990000,0.000000,0.000000
0.990000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000
1.000000,1.010000,0.000000,0.000000,1.010000,0.000000,0.000000
1.010000,1.020000,0.000000,0.000000,1.020000,0.000000,0.000000
1.020000,1.030000,0.000000,0.000000,1.030000,0.000000,0.000000
1.030000,1.040000,0.000000,0.000000,1.040000,0.000000,0.000000
1.040000,1.050000,0.000000,0.000000,1.050000,0.000000,0.000000
1.050000,1.060000,0.000000,0.000000,1.060000,0.000000,0.000000
1.060000,1.070000,0.000000,0.000000,1.070000,0.000000,0.000000
1.070000,1.080000,0.000000,0.000000,1.080000,0.000000,0.000000
1.080000,1.090000,0.000000,0.000000,1.090000,0.000000,0.000000
1.090000,1.100000,0.000000,0.000000,1.100000,0.000000,0.000000
1.100000,1.110000,0.000000,0.000000,1.110000,0.000000,0.000000
1.110000,1.120000,0.000000,0.000000,1.120000,0.000000,0.000000
1.120000,1.130000,0.000000,0.000000,1.130000,0.000000,0.000000
1.130000,1.140000,0.000000,0.000000,1.140000,0.000000,0.000000
1.140000,1.150000,0.000000,0.000000,1.150000,0.000000,0.000000
1.150000,1.160000,0.000000,0.000000,1.160000,0.000000,0.000000
1.160000,1.170000,0.000000,0.000000,1.170000,0.000000,0.000000
1.170000,1.180000,0.000000,0.000000,1.180000,0.000000,0.000000
1.180000,1.190000,0.000000,0.000000,1.190000,0.000000,0.000000
1.190000,1.200000,0.000000,0.000000,1.200000,0.000000,0.000000
1.200000,1.210000,0.000000,0.000000,1.210000,0.000000,0.000000
1.210000,1.220000,0.000000,0.000000,1.220000,0.000000,0.000000
1.220000,1.230000,0.000000,0.000000,1.230000,0.000000,0.000000
1.230000,1.240000,0.000000,0.000000,1.240000,0.000000,0.000000
1.240000,1.250000,0.000000,0.000000,1.250000,0.000000,0.000000
1.250000,1.260000,0.000000,0.000000,1.260000,0.000000,0.000000
1.260000,1.270000,0.000000,0.000000,1.270000,0.000000,0.000000
1.270000,1.280000,0.000000,0.000000,1.280000,0.000000,0.000000
1.280000,1.290000,0.000000,0.000000,1.290000,0.000000,0.000000
1.290000,1.300000,0.000000,0.000000,1.300000,0.000000,0.000000
1.300000,1.310000,0.000000,0.000000,1.310000,0.000000,0.000000
1.310000,1.320000,0.000000,0.000000,1.320000,0.000000,0.000000
1.320000,1.330000,0.000000,0.000000,1.330000,0.000000,0.000000
1.330000,1.340000,0.000000,0.000000,1.340000,0.000000,0.000000
1.340000,1.350000,0.000000,0.000000,1.350000,0.000000,0.000000
1.350000,1.360000,0.000000,0.000000,1.360000,0.000000,0.000000
1.360000,1.370000,0.000000,0.000000,1.370000,0.000000,0.000000
1.370000,1.380000,0.000000,0.000000,1.380000,0.000000,0.000000
1.380000,1.390000,0.000000,0.000000,1.390000,0.000000,0.000000
1.390000,1.400000,0.000000,0.000000,1.400000,0.000000,0.000000
1.400000,1.410000,0.000000,0.000000,1.410000,0.000000,0.000000
1.410000,1.420000,0.000000,0.000000,1.420000,0.000000,0.000000
1.420000,1.430000,0.000000,0.000000,1.430000,0.000000,0.000000
1.430000,1.440000,0.000000,0.000000,1.440000,0.000000,0.000000
1.440000,1.450000,0.000000,0.000000,1.450000,0.000000,0.000000
1.450000,1.460000,0.000000,0.000000,1.460000,0.000000,0.000000
1.460000,1.470000,0.000000,0.000000,1.470000,0.000000,0.000000
1.470000,1.480000,0.000000,0.000000,1.480000,0.000000,0.000000
1.480000,1.490000,0.000000,0.000000,1.490000,0.000000,0.000000
1.490000,1.500000,0.000000,0.000000,1.500000,0.000000,0.000000
1.500000,1.510000,0.000000,0.000000,1.510000,0.000000,0.000000
1.510000,1.520000,0.000000,0.000000,1.520000,0.000000,0.000000
1.520000,1.530000,0.000000,0.000000,1.530000,0.000000,0.000000
1.530000,1.540000,0.000000,0.000000,1.540000,0.000000,0.000000
1.540000,1.550000,0.000000,0.000000,1.550000,0.000000,0.000000
1.550000,1.560000,0.000000,0.000000,1.560000,0.000000,0.000000
1.560000,1.570000,0.000000,0.000000,1.570000,0.000000,0.000000
1.570000,1.580000,0.000000,0.000000,1.580000,0.000000,0.000000
1.580000,1.590000,0.000000,0.000000,1.590000,0.000000,0.000000
1.590000,1.600000,0.000000,0.000000,1.600000,0.000000,0.000000
1.600000,1.610000,0.000000,0.000000,1.610000,0.000000,0.000000
1.610000,1.620000,0.000000,0.000000,1.620000,0.000000,0.000000
1.620000,1.630000,0.000000,0.000000,1.630000,0.000000,0.000000
1.630000,1.640000,0.000000,0.000000,1.640000,0.000000,0.000000
1.640000,1.650000,0.000000,0.000000,1.650000,0.000000,0.000000
1.650000,1.660000,0.000000,0.000000,1.660000,0.000000,0.000000
1.660000,1.670000,0.000000,0.000000,1.670000,0.000000,0.000000
1.670000,1.680000,0.000000,0.000000,1.680000,0.000000,0.000000
1.680000,1.690000,0.000000,0.000000,1.690000,0.000000,0.000000
1.690000,1.700000,0.000000,0.000000,1.700000,0.000000,0.000000
1.700000,1.710000,0.000000,0.000000,1.710000,0.000000,0.000000
1.710000,1.720000,0.000000,0.000000,1.720000,0.000000,0.000000
1.720000,1.730000,0.000000,0.000000,1.730000,0.000000,0.000000
1.730000,1.740000,0.000000,0.000000,1.740000,0.000000,0.000000
1.740000,1.750000,0.000000,0.000000,1.750000,0.000000,0.000000
1.750000,1.760000,0.000000,0.000000,1.760000,0.000000,0.000000
1.760000,1.770000,0.000000,0.000000,1.770000,0.000000,0.000000
1.770000,1.780000,0.000000,0.000000,1.780000,0.000000,0.000000
1.780000,1.790000,0.000000,0.000000,1.790000,0.000000,0.000000
1.790000,1.800000,0.000000,0.000000,1.800000,0.000000,0.000000
1.800000,1.810000,0.000000,0.000000,1.810000,0.000000,0.000000
1.810000,1.820000,0.000000,0.000000,1.820000,0.000000,0.000000
1.820000,1.830000,0.000000,0.000000,1.830000,0.000000,0.000000
1.830000,1.840000,0.000000,0.000000,1.840000,0.000000,0.000000
1.840000,1.850000,0.000000,0.000000,1.850000,0.000000,0.000000
1.850000,1.860000,0.000000,0.000000,1.860000,0.000000,0.000000
1.860000,1.870000,0.000000,0.000000,1.870000,0.000000,0.000000
1.870000,1.880000,0.000000,0.000000,1.880000,0.000000,0.000000
1.880000,1.890000,0.000000,0.000000,1.890000,0.000000,0.000000
1.890000,1.900000,0.000000,0.000000,1.900000,0.000000,0.000000
1.900000,1.910000,0.000000,0.000000,1.910000,0.000000,0.000000
1.910000,1.920000,0.000000,0.000000,1.920000,0.000000,0.000000
1.920000,1.930000,0.000000,0.000000,1.930000,0.000000,0.000000
1.930000,1.940000,0.000000,0.000000,1.940000,0.000000,0.000000
1.940000,1.950000,0.000000,0.000000,1.950000,0.000000,0.000000
1.950000,1.960000,0.000000,0.000000,1.960000,0.000000,0.000000
1.960000,1.970000,0.000000,0.000000,1.970000,0.000000,0.000000
1.970000,1.980000,0.000000,0.000000,1.980000,0.000000,0.000000
1.980000,1.990000,0.000000,0.000000,1.990000,0.000000,0.000000
1.990000,2.000000,0.000000,0.000000,2.000000,0.000000,0.000000
2.000000,2.010000,0.000000,0.001460,2.010000,0.000000,0.001460
2.010000,2.020000,0.000015,0.002920,2.020000,0.000015,0.002920
2.020000,2.030000,0.000044,0.004380,2.030000,0.000044,0.004380
2.030000,2.040000,0.000088,0.005840,2.040000,0.000088,0.005840
2.040000,2.050000,0.000146,0.007301,2.050000,0.000146,0.007301
2.050000,2.059999,0.000219,0.008761,2.059999,0.000219,0.008761
2.060000,2.069999,0.000307,0.010221,2.069999,0.000307,0.010221
2.070000,2.079999,0.000409,0.011681,2.079999,0.000409,0.011681
2.080000,2.089998,0.000526,0.013141,2.089998,0.000526,0.013141
2.090000,2.099997,0.000657,0.014601,2.099997,0.000657,0.014601
2.100000,2.109996,0.000803,0.016061,2.109996,0.000803,0.016061
2.110000,2.119995,0.000964,0.017521,2.119995,0.000964,0.017521
2.120000,2.129993,0.001139,0.018981,2.129993,0.001139,0.018981
2.130000,2.139991,0.001329,0.020442,2.139991,0.001329,0.020442
2.140000,2.149989,0.001533,0.021902,2.149989,0.001533,0.021902
2.150000,2.159987,0.001752,0.023362,2.159987,0.001752,0.023362
2.160000,2.169984,0.001986,0.024822,2.169984,0.001986,0.024822
2.170000,2.179981,0.002234,0.026282,2.179981,0.002234,0.026282
2.180000,2.189978,0.002497,0.027742,2.189978,0.002497,0.027742
2.190000,2.199974,0.002774,0.029202,2.199974,0.002774,0.029202
2.200000,2.209969,0.003066,0.030662,2.209969,0.003066,0.030662
2.210000,2.219965,0.003373,0.032123,2.219965,0.003373,0.032123
2.220000,2.229960,0.003694,0.033583,2.229960,0.003694,0.033583
2.230000,2.239954,0.004030,0.035043,2.239954,0.004030,0.035043
2.240000,2.249948,0.004380,0.036503,2.249948,0.004380,0.036503
2.250000,2.259941,0.004745,0.037963,2.259941,0.004745,0.037963
2.260000,2.269934,0.005124,0.039423,2.269934,0.005124,0.039423
2.270000,2.279926,0.005518,0.040883,2.279926,0.005518,0.040883
2.280000,2.289918,0.005927,0.042343,2.289918,0.005927,0.042343
2.290000,2.299909,0.006351,0.043803,2.299909,0.006351,0.043803
2.300000,2.309899,0.006788,0.045264,2.309899,0.006788,0.045264
2.310000,2.319889,0.007241,0.046724,2.319889,0.007241,0.046724
2.320000,2.329878,0.007708,0.048184,2.329878,0.007708,0.048184
2.330000,2.339866,0.008190,0.049644,2.339866,0.008190,0.049644
2.340000,2.349854,0.008686,0.051104,2.349854,0.008686,0.051104
2.350000,2.359841,0.009197,0.052564,2.359841,0.009197,0.052564
2.360000,2.369827,0.009722,0.054024,2.369827,0.009722,0.054024
2.370000,2.379813,0.010262,0.055484,2.379813,0.010262,0.055484
2.380000,2.389797,0.010817,0.056944,2.389797,0.010817,0.056944
2.390000,2.399781,0.011386,0.058405,2.399781,0.011386,0.058405
2.400000,2.409764,0.011969,0.059865,2.409764,0.011969,0.059865
2.410000,2.419746,0.012568,0.061325,2.419746,0.012568,0.061325
2.420000,2.429727,0.013181,0.062785,2.429727,0.013181,0.062785
2.430000,2.439708,0.013808,0.064245,2.439708,0.013808,0.064245
2.440000,2.449687,0.014450,0.065705,2.449687,0.014450,0.065705
2.450000,2.459665,0.015107,0.067165,2.459665,0.015107,0.067165
2.460000,2.469643,0.015778,0.068625,2.469643,0.015778,0.068625
2.470000,2.479619,0.016463,0.070085,2.479619,0.016463,0.070085
2.480000,2.489595,0.017164,0.071546,2.489595,0.017164,0.071546
2.490000,2.499569,0.017879,0.073006,2.499569,0.017879,0.073006
2.500000,2.509543,0.018608,0.074466,2.509543,0.018608,0.074466
2.510000,2.519515,0.019352,0.075926,2.519515,0.019352,0.075926
2.520000,2.529486,0.020111,0.077386,2.529486,0.020111,0.077386
2.530000,2.539456,0.020884,0.078846,2.539456,0.020884,0.078846
2.540000,2.549425,0.021671,0.080306,2.549425,0.021671,0.080306
2.550000,2.559393,0.022473,0.081766,2.559393,0.022473,0.081766
2.560000,2.569359,0.023290,0.083226,2.569359,0.023290,0.083226
2.570000,2.579325,0.024122,0.084687,2.579325,0.024122,0.084687
2.580000,2.589289,0.024967,0.086147,2.589289,0.024967,0.086147
2.590000,2.599252,0.025828,0.087607,2.599252,0.025828,0.087607
2.600000,2.609214,0.026703,0.089067,2.609214,0.026703,0.089067
2.610000,2.619174,0.027592,0.090527,2.619174,0.027592,0.090527
2.620000,2.629133,0.028496,0.091987,2.629133,0.028496,0.091987
2.630000,2.639091,0.029415,0.093447,2.639091,0.029415,0.093447
2.640000,2.649047,0.030348,0.094907,2.649047,0.030348,0.094907
2.650000,2.659002,0.031296,0.096368,2.659002,0.031296,0.096368
2.660000,2.668956,0.032258,0.097828,2.668956,0.032258,0.097828
2.670000,2.678908,0.033234,0.099288,2.678908,0.033234,0.099288
2.680000,2.688859,0.034226,0.100748,2.688859,0.034226,0.100748
2.690000,2.698808,0.035232,0.102208,2.698808,0.035232,0.102208
2.700000,2.708756,0.036252,0.103668,2.708756,0.036252,0.103668
2.710000,2.718702,0.037287,0.105128,2.718702,0.037287,0.105128
2.720000,2.728647,0.038336,0.106588,2.728647,0.038336,0.106588
2.730000,2.738590,0.039400,0.108048,2.738590,0.039400,0.108048
2.740000,2.748532,0.040478,0.109509,2.748532,0.040478,0.109509
2.750000,2.758472,0.041571,0.110969,2.758472,0.041571,0.110969
2.760000,2.768410,0.042679,0.112429,2.768410,0.042679,0.112429
2.770000,2.778347,0.043800,0.113889,2.778347,0.043800,0.113889
2.780000,2.788282,0.044937,0.115349,2.788282,0.044937,0.115349
2.790000,2.798216,0.046088,0.116809,2.798216,0.046088,0.116809
2.800000,2.808148,0.047253,0.118269,2.808148,0.047253,0.118269
2.810000,2.818078,0.048433,0.119729,2.818078,0.048433,0.119729
2.820000,2.828006,0.049628,0.121189,2.828006,0.049628,0.121189
2.830000,2.837933,0.050837,0.122650,2.837933,0.050837,0.122650
2.840000,2.847858,0.052060,0.124110,2.847858,0.052060,0.124110
2.850000,2.857781,0.053298,0.125570,2.857781,0.053298,0.125570
2.860000,2.867702,0.054550,0.127030,2.867702,0.054550,0.127030
2.870000,2.877622,0.055817,0.128490,2.877622,0.055817,0.128490
2.880000,2.887539,0.057099,0.129950,2.887539,0.057099,0.129950
2.890000,2.897455,0.058394,0.131410,2.897455,0.058394,0.131410
2.900000,2.907369,0.059705,0.132870,2.907369,0.059705,0.132870
2.910000,2.917281,0.061030,0.134330,2.917281,0.061030,0.134330
2.920000,2.927190,0.062369,0.135791,2.927190,0.062369,0.135791
2.930000,2.937098,0.063723,0.137251,2.937098,0.063723,0.137251
2.940000,2.947004,0.065091,0.138711,2.947004,0.065091,0.138711
2.950000,2.956908,0.066473,0.140171,2.956908,0.066473,0.140171
2.960000,2.966810,0.067871,0.141631,2.966810,0.067871,0.141631
2.970000,2.976710,0.069282,0.143091,2.976710,0.069282,0.143091
2.980000,2.986608,0.070708,0.144551,2.986608,0.070708,0.144551
2.990000,2.996504,0.072149,0.146011,2.996504,0.072149,0.146011
3.000000,3.006397,0.073604,0.147472,3.006397,0.073604,0.147472
3.010000,3.016289,0.075073,0.148932,3.016289,0.075073,0.148932
3.020000,3.026178,0.076557,0.150392,3.026178,0.076557,0.150392
3.030000,3.036065,0.078055,0.151852,3.036065,0.078055,0.151852
3.040000,3.045950,0.079568,0.153312,3.045950,0.079568,0.153312
3.050000,3.055833,0.081095,0.154772,3.055833,0.081095,0.154772
3.060000,3.065713,0.082636,0.156232,3.065713,0.082636,0.156232
3.070000,3.075591,0.084192,0.157692,3.075591,0.084192,0.157692
3.080000,3.085467,0.085763,0.159152,3.085467,0.085763,0.159152
3.090000,3.095341,0.087348,0.160613,3.095341,0.087348,0.160613
3.100000,3.105212,0.088947,0.162073,3.105212,0.088947,0.162073
3.110000,3.115081,0.090560,0.163533,3.115081,0.090560,0.163533
3.120000,3.124948,0.092188,0.164993,3.124948,0.092188,0.164993
3.130000,3.134812,0.093831,0.166453,3.134812,0.093831,0.166453
3.140000,3.144674,0.095488,0.167913,3.144674,0.095488,0.167913
3.150000,3.154533,0.097159,0.169373,3.154533,0.097159,0.169373
3.160000,3.164390,0.098845,0.170833,3.164390,0.098845,0.170833
3.170000,3.174244,0.100545,0.172293,3.174244,0.100545,0.172293
3.180000,3.184096,0.102259,0.173754,3.184096,0.102259,0.173754
3.190000,3.193946,0.103988,0.175214,3.193946,0.103988,0.175214
3.200000,3.203793,0.105731,0.176674,3.203793,0.105731,0.176674
3.210000,3.213637,0.107489,0.178134,3.213637,0.107489,0.178134
3.220000,3.223479,0.109261,0.179594,3.223479,0.109261,0.179594
3.230000,3.233318,0.111047,0.181054,3.233318,0.111047,0.181054
3.240000,3.243154,0.112848,0.182514,3.243154,0.112848,0.182514
3.250000,3.252988,0.114663,0.183974,3.252988,0.114663,0.183974
3.260000,3.262820,0.116492,0.185434,3.262820,0.116492,0.185434
3.270000,3.272648,0.118336,0.186895,3.272648,0.118336,0.186895
3.280000,3.282474,0.120194,0.188355,3.282474,0.120194,0.188355
3.290000,3.292297,0.122066,0.189815,3.292297,0.122066,0.189815
3.300000,3.302118,0.123953,0.191275,3.302118,0.123953,0.191275
3.310000,3.311935,0.125854,0.192735,3.311935,0.125854,0.192735
3.320000,3.321750,0.127770,0.194195,3.321750,0.127770,0.194195
3.330000,3.331562,0.129699,0.195655,3.331562,0.129699,0.195655
3.340000,3.341371,0.131643,0.197115,3.341371,0.131643,0.197115
3.350000,3.351178,0.133602,0.198576,3.351178,0.133602,0.198576
3.360000,3.360981,0.135575,0.200036,3.360981,0.135575,0.200036
3.370000,3.370782,0.137562,0.201496,3.370782,0.137562,0.201496
3.380000,3.380579,0.139563,0.202956,3.380579,0.139563,0.202956
3.390000,3.390374,0.141579,0.204416,3.390374,0.141579,0.204416
3.400000,3.400166,0.143609,0.205876,3.400166,0.143609,0.205876
3.410000,3.409955,0.145653,0.207336,3.409955,0.145653,0.207336
3.420000,3.419741,0.147711,0.208796,3.419741,0.147711,0.208796
3.430000,3.429523,0.149784,0.210256,3.429523,0.149784,0.210256
3.440000,3.439303,0.151871,0.211717,3.439303,0.151871,0.211717
3.450000,3.449080,0.153973,0.213177,3.449080,0.153973,0.213177
3.460000,3.458854,0.156088,0.214637,3.458854,0.156088,0.214637
3.470000,3.468624,0.158218,0.216097,3.468624,0.158218,0.216097
3.480000,3.478392,0.160362,0.217557,3.478392,0.160362,0.217557
3.490000,3.488156,0.162521,0.219017,3.488156,0.162521,0.219017
3.500000,3.497917,0.164694,0.220477,3.497917,0.164694,0.220477
3.510000,3.507675,0.166881,0.221937,3.507675,0.166881,0.221937
3.520000,3.517430,0.169082,0.223397,3.517430,0.169082,0.223397
3.530000,3.527181,0.171297,0.224858,3.527181,0.171297,0.224858
3.540000,3.536929,0.173527,0.226318,3.536929,0.173527,0.226318
3.550000,3.546674,0.175771,0.227778,3.546674,0.175771,0.227778
3.560000,3.556416,0.178029,0.229238,3.556416,0.178029,0.229238
3.570000,3.566154,0.180301,0.230698,3.566154,0.180301,0.230698
3.580000,3.575889,0.182588,0.232158,3.575889,0.182588,0.232158
3.590000,3.585621,0.184889,0.233618,3.585621,0.184889,0.233618
3.600000,3.595350,0.187204,0.235078,3.595350,0.187204,0.235078
3.610000,3.605075,0.189533,0.236538,3.605075,0.189533,0.236538
3.620000,3.614796,0.191876,0.237999,3.614796,0.191876,0.237999
3.630000,3.624514,0.194234,0.239459,3.624514,0.194234,0.239459
3.640000,3.634229,0.196606,0.240919,3.634229,0.196606,0.240919
3.650000,3.643940,0.198991,0.242379,3.643940,0.198991,0.242379
3.660000,3.653648,0.201392,0.243839,3.653648,0.201392,0.243839
3.670000,3.663352,0.203806,0.245299,3.663352,0.203806,0.245299
3.680000,3.673053,0.206234,0.246759,3.673053,0.206234,0.246759
3.690000,3.682750,0.208677,0.248219,3.682750,0.208677,0.248219
3.700000,3.692443,0.211134,0.249679,3.692443,0.211134,0.249679
3.710000,3.702133,0.213605,0.251140,3.702133,0.213605,0.251140
3.720000,3.711819,0.216090,0.252600,3.711819,0.216090,0.252600
3.730000,3.721502,0.218589,0.254060,3.721502,0.218589,0.254060
3.740000,3.731181,0.221102,0.255520,3.731181,0.221102,0.255520
3.750000,3.740856,0.223630,0.256980,3.740856,0.223630,0.256980
3.760000,3.750528,0.226171,0.258440,3.750528,0.226171,0.258440
3.770000,3.760196,0.228727,0.259900,3.760196,0.228727,0.259900
3.780000,3.769860,0.231297,0.261360,3.769860,0.231297,0.261360
3.790000,3.779520,0.233881,0.262821,3.779520,0.233881,0.262821
3.800000,3.789177,0.236479,0.264281,3.789177,0.236479,0.264281
3.810000,3.798830,0.239091,0.265741,3.798830,0.239091,0.265741
3.820000,3.808479,0.241717,0.267201,3.808479,0.241717,0.267201
3.830000,3.818124,0.244358,0.268661,3.818124,0.244358,0.268661
3.840000,3.827765,0.247012,0.270121,3.827765,0.247012,0.270121
3.850000,3.837403,0.249681,0.271581,3.837403,0.249681,0.271581
3.860000,3.847036,0.252363,0.273041,3.847036,0.252363,0.273041
3.870000,3.856666,0.255060,0.274501,3.856666,0.255060,0.274501
3.880000,3.866291,0.257770,0.275962,3.866291,0.257770,0.275962
3.890000,3.875913,0.260495,0.277422,3.875913,0.260495,0.277422
3.900000,3.885531,0.263234,0.278882,3.885531,0.263234,0.278882
3.910000,3.895144,0.265987,0.280342,3.895144,0.265987,0.280342
3.920000,3.904754,0.268754,0.281802,3.904754,0.268754,0.281802
3.930000,3.914359,0.271534,0.283262,3.914359,0.271534,0.283262
3.940000,3.923961,0.274329,0.284722,3.923961,0.274329,0.284722
3.950000,3.933558,0.277138,0.286182,3.933558,0.277138,0.286182
3.960000,3.943152,0.279961,0.287642,3.943152,0.279961,0.287642
3.970000,3.952741,0.282798,0.289103,3.952741,0.282798,0.289103
3.980000,3.962326,0.285649,0.290563,3.962326,0.285649,0.290563
3.990000,3.971907,0.288514,0.292023,3.971907,0.288514,0.292023
4.000000,3.981483,0.291393,0.293483,3.981483,0.291393,0.293483
4.010000,3.991056,0.294286,0.294943,3.991056,0.294286,0.294943
4.020000,4.000624,0.297193,0.296403,4.000624,0.297193,0.296403
4.030000,4.010188,0.300113,0.297863,4.010188,0.300113,0.297863
4.040000,4.019747,0.303048,0.299323,4.019747,0.303048,0.299323
4.050000,4.029303,0.305997,0.300783,4.029303,0.305997,0.300783
4.060000,4.038854,0.308960,0.302244,4.038854,0.308960,0.302244
4.070000,4.048400,0.311936,0.303704,4.048400,0.311936,0.303704
4.080000,4.057943,0.314927,0.305164,4.057943,0.314927,0.305164
4.090000,4.067481,0.317931,0.306624,4.067481,0.317931,0.306624
4.100000,4.077014,0.320950,0.308084,4.077014,0.320950,0.308084
4.110000,4.086544,0.323982,0.309544,4.086544,0.323982,0.309544
4.120000,4.096068,0.327028,0.311004,4.096068,0.327028,0.311004
4.130000,4.105589,0.330088,0.312464,4.105589,0.330088,0.312464
4.140000,4.115104,0.333162,0.313925,4.115104,0.333162,0.313925
4.150000,4.124616,0.336250,0.315385,4.124616,0.336250,0.315385
4.160000,4.134122,0.339352,0.316845,4.134122,0.339352,0.316845
4.170000,4.143625,0.342468,0.318305,4.143625,0.342468,0.318305
4.180000,4.153122,0.345598,0.319765,4.153122,0.345598,0.319765
4.190000,4.162615,0.348741,0.321225,4.162615,0.348741,0.321225
4.200000,4.172104,0.351898,0.322685,4.172104,0.351898,0.322685
4.210000,4.181588,0.355069,0.324145,4.181588,0.355069,0.324145
4.220000,4.191067,0.358254,0.325605,4.191067,0.358254,0.325605
4.230000,4.200542,0.361453,0.327066,4.200542,0.361453,0.327066
4.240000,4.210011,0.364666,0.328526,4.210011,0.364666,0.328526
